,Date,Case Count,County
16626,2021-12-19,8292.0,Mendocino
16627,2021-12-20,8303.0,Mendocino
16628,2021-12-21,8309.0,Mendocino
16629,2021-12-22,8314.0,Mendocino
16630,2021-12-23,8314.0,Mendocino
16631,,8314.0,Mendocino
16632,2020-02-01,0.0,Merced
16633,2020-02-02,0.0,Merced
16634,2020-02-03,0.0,Merced
16635,2020-02-04,0.0,Merced
16636,2020-02-05,0.0,Merced
16637,2020-02-06,0.0,Merced
16638,2020-02-07,0.0,Merced
16639,2020-02-08,0.0,Merced
16640,2020-02-09,0.0,Merced
16641,2020-02-10,0.0,Merced
16642,2020-02-11,0.0,Merced
16643,2020-02-12,0.0,Merced
16644,2020-02-13,0.0,Merced
16645,2020-02-14,0.0,Merced
16646,2020-02-15,0.0,Merced
16647,2020-02-16,0.0,Merced
16648,2020-02-17,0.0,Merced
16649,2020-02-18,0.0,Merced
16650,2020-02-19,0.0,Merced
16651,2020-02-20,0.0,Merced
16652,2020-02-21,0.0,Merced
16653,2020-02-22,0.0,Merced
16654,2020-02-23,0.0,Merced
16655,2020-02-24,0.0,Merced
16656,2020-02-25,0.0,Merced
16657,2020-02-26,1.0,Merced
16658,2020-02-27,1.0,Merced
16659,2020-02-28,1.0,Merced
16660,2020-02-29,1.0,Merced
16661,2020-03-01,1.0,Merced
16662,2020-03-02,1.0,Merced
16663,2020-03-03,2.0,Merced
16664,2020-03-04,2.0,Merced
16665,2020-03-05,2.0,Merced
16666,2020-03-06,2.0,Merced
16667,2020-03-07,2.0,Merced
16668,2020-03-08,2.0,Merced
16669,2020-03-09,2.0,Merced
16670,2020-03-10,2.0,Merced
16671,2020-03-11,2.0,Merced
16672,2020-03-12,2.0,Merced
16673,2020-03-13,2.0,Merced
16674,2020-03-14,3.0,Merced
16675,2020-03-15,3.0,Merced
16676,2020-03-16,5.0,Merced
16677,2020-03-17,5.0,Merced
16678,2020-03-18,5.0,Merced
16679,2020-03-19,5.0,Merced
16680,2020-03-20,6.0,Merced
16681,2020-03-21,6.0,Merced
16682,2020-03-22,7.0,Merced
16683,2020-03-23,11.0,Merced
16684,2020-03-24,17.0,Merced
16685,2020-03-25,19.0,Merced
16686,2020-03-26,23.0,Merced
16687,2020-03-27,26.0,Merced
16688,2020-03-28,27.0,Merced
16689,2020-03-29,28.0,Merced
16690,2020-03-30,29.0,Merced
16691,2020-03-31,33.0,Merced
16692,2020-04-01,38.0,Merced
16693,2020-04-02,41.0,Merced
16694,2020-04-03,46.0,Merced
16695,2020-04-04,49.0,Merced
16696,2020-04-05,53.0,Merced
16697,2020-04-06,60.0,Merced
16698,2020-04-07,67.0,Merced
16699,2020-04-08,82.0,Merced
16700,2020-04-09,97.0,Merced
16701,2020-04-10,100.0,Merced
16702,2020-04-11,103.0,Merced
16703,2020-04-12,106.0,Merced
16704,2020-04-13,112.0,Merced
16705,2020-04-14,113.0,Merced
16706,2020-04-15,120.0,Merced
16707,2020-04-16,122.0,Merced
16708,2020-04-17,128.0,Merced
16709,2020-04-18,129.0,Merced
16710,2020-04-19,131.0,Merced
16711,2020-04-20,136.0,Merced
16712,2020-04-21,143.0,Merced
16713,2020-04-22,147.0,Merced
16714,2020-04-23,159.0,Merced
16715,2020-04-24,163.0,Merced
16716,2020-04-25,166.0,Merced
16717,2020-04-26,166.0,Merced
16718,2020-04-27,183.0,Merced
16719,2020-04-28,186.0,Merced
16720,2020-04-29,193.0,Merced
16721,2020-04-30,200.0,Merced
16722,2020-05-01,207.0,Merced
16723,2020-05-02,210.0,Merced
16724,2020-05-03,213.0,Merced
16725,2020-05-04,221.0,Merced
16726,2020-05-05,221.0,Merced
16727,2020-05-06,226.0,Merced
16728,2020-05-07,233.0,Merced
16729,2020-05-08,241.0,Merced
16730,2020-05-09,242.0,Merced
16731,2020-05-10,246.0,Merced
16732,2020-05-11,261.0,Merced
16733,2020-05-12,276.0,Merced
16734,2020-05-13,287.0,Merced
16735,2020-05-14,290.0,Merced
16736,2020-05-15,300.0,Merced
16737,2020-05-16,303.0,Merced
16738,2020-05-17,305.0,Merced
16739,2020-05-18,316.0,Merced
16740,2020-05-19,326.0,Merced
16741,2020-05-20,334.0,Merced
16742,2020-05-21,341.0,Merced
16743,2020-05-22,352.0,Merced
16744,2020-05-23,352.0,Merced
16745,2020-05-24,355.0,Merced
16746,2020-05-25,356.0,Merced
16747,2020-05-26,363.0,Merced
16748,2020-05-27,377.0,Merced
16749,2020-05-28,381.0,Merced
16750,2020-05-29,390.0,Merced
16751,2020-05-30,395.0,Merced
16752,2020-05-31,396.0,Merced
16753,2020-06-01,423.0,Merced
16754,2020-06-02,442.0,Merced
16755,2020-06-03,458.0,Merced
16756,2020-06-04,472.0,Merced
16757,2020-06-05,492.0,Merced
16758,2020-06-06,494.0,Merced
16759,2020-06-07,496.0,Merced
16760,2020-06-08,529.0,Merced
16761,2020-06-09,563.0,Merced
16762,2020-06-10,592.0,Merced
16763,2020-06-11,625.0,Merced
16764,2020-06-12,665.0,Merced
16765,2020-06-13,699.0,Merced
16766,2020-06-14,717.0,Merced
16767,2020-06-15,768.0,Merced
16768,2020-06-16,814.0,Merced
16769,2020-06-17,862.0,Merced
16770,2020-06-18,934.0,Merced
16771,2020-06-19,987.0,Merced
16772,2020-06-20,1032.0,Merced
16773,2020-06-21,1072.0,Merced
16774,2020-06-22,1167.0,Merced
16775,2020-06-23,1256.0,Merced
16776,2020-06-24,1353.0,Merced
16777,2020-06-25,1439.0,Merced
16778,2020-06-26,1526.0,Merced
16779,2020-06-27,1572.0,Merced
16780,2020-06-28,1630.0,Merced
16781,2020-06-29,1743.0,Merced
16782,2020-06-30,1849.0,Merced
16783,2020-07-01,1986.0,Merced
16784,2020-07-02,2086.0,Merced
16785,2020-07-03,2183.0,Merced
16786,2020-07-04,2249.0,Merced
16787,2020-07-05,2352.0,Merced
16788,2020-07-06,2497.0,Merced
16789,2020-07-07,2648.0,Merced
16790,2020-07-08,2822.0,Merced
16791,2020-07-09,2941.0,Merced
16792,2020-07-10,3074.0,Merced
16793,2020-07-11,3153.0,Merced
16794,2020-07-12,3234.0,Merced
16795,2020-07-13,3364.0,Merced
16796,2020-07-14,3513.0,Merced
16797,2020-07-15,3692.0,Merced
16798,2020-07-16,3842.0,Merced
16799,2020-07-17,4004.0,Merced
16800,2020-07-18,4080.0,Merced
16801,2020-07-19,4199.0,Merced
16802,2020-07-20,4406.0,Merced
16803,2020-07-21,4576.0,Merced
16804,2020-07-22,4755.0,Merced
16805,2020-07-23,4882.0,Merced
16806,2020-07-24,5038.0,Merced
16807,2020-07-25,5123.0,Merced
16808,2020-07-26,5202.0,Merced
16809,2020-07-27,5382.0,Merced
16810,2020-07-28,5522.0,Merced
16811,2020-07-29,5667.0,Merced
16812,2020-07-30,5807.0,Merced
16813,2020-07-31,5972.0,Merced
16814,2020-08-01,6055.0,Merced
16815,2020-08-02,6103.0,Merced
16816,2020-08-03,6244.0,Merced
16817,2020-08-04,6366.0,Merced
16818,2020-08-05,6480.0,Merced
16819,2020-08-06,6615.0,Merced
16820,2020-08-07,6716.0,Merced
16821,2020-08-08,6759.0,Merced
16822,2020-08-09,6799.0,Merced
16823,2020-08-10,6897.0,Merced
16824,2020-08-11,6978.0,Merced
16825,2020-08-12,7073.0,Merced
16826,2020-08-13,7135.0,Merced
16827,2020-08-14,7253.0,Merced
16828,2020-08-15,7283.0,Merced
16829,2020-08-16,7317.0,Merced
16830,2020-08-17,7399.0,Merced
16831,2020-08-18,7494.0,Merced
16832,2020-08-19,7542.0,Merced
16833,2020-08-20,7669.0,Merced
16834,2020-08-21,7744.0,Merced
16835,2020-08-22,7773.0,Merced
16836,2020-08-23,7801.0,Merced
16837,2020-08-24,7870.0,Merced
16838,2020-08-25,7948.0,Merced
16839,2020-08-26,8015.0,Merced
16840,2020-08-27,8048.0,Merced
16841,2020-08-28,8092.0,Merced
16842,2020-08-29,8122.0,Merced
16843,2020-08-30,8152.0,Merced
16844,2020-08-31,8227.0,Merced
16845,2020-09-01,8289.0,Merced
16846,2020-09-02,8342.0,Merced
16847,2020-09-03,8373.0,Merced
16848,2020-09-04,8415.0,Merced
16849,2020-09-05,8435.0,Merced
16850,2020-09-06,8467.0,Merced
16851,2020-09-07,8487.0,Merced
16852,2020-09-08,8534.0,Merced
16853,2020-09-09,8557.0,Merced
16854,2020-09-10,8583.0,Merced
16855,2020-09-11,8629.0,Merced
16856,2020-09-12,8650.0,Merced
16857,2020-09-13,8659.0,Merced
16858,2020-09-14,8693.0,Merced
16859,2020-09-15,8712.0,Merced
16860,2020-09-16,8742.0,Merced
16861,2020-09-17,8763.0,Merced
16862,2020-09-18,8782.0,Merced
16863,2020-09-19,8794.0,Merced
16864,2020-09-20,8805.0,Merced
16865,2020-09-21,8832.0,Merced
16866,2020-09-22,8851.0,Merced
16867,2020-09-23,8881.0,Merced
16868,2020-09-24,8902.0,Merced
16869,2020-09-25,8931.0,Merced
16870,2020-09-26,8947.0,Merced
16871,2020-09-27,8959.0,Merced
16872,2020-09-28,8993.0,Merced
16873,2020-09-29,9021.0,Merced
16874,2020-09-30,9034.0,Merced
16875,2020-10-01,9054.0,Merced
16876,2020-10-02,9082.0,Merced
16877,2020-10-03,9092.0,Merced
16878,2020-10-04,9105.0,Merced
16879,2020-10-05,9130.0,Merced
16880,2020-10-06,9149.0,Merced
16881,2020-10-07,9185.0,Merced
16882,2020-10-08,9222.0,Merced
16883,2020-10-09,9242.0,Merced
16884,2020-10-10,9256.0,Merced
16885,2020-10-11,9262.0,Merced
16886,2020-10-12,9280.0,Merced
16887,2020-10-13,9301.0,Merced
16888,2020-10-14,9318.0,Merced
16889,2020-10-15,9343.0,Merced
16890,2020-10-16,9370.0,Merced
16891,2020-10-17,9387.0,Merced
16892,2020-10-18,9401.0,Merced
16893,2020-10-19,9436.0,Merced
16894,2020-10-20,9460.0,Merced
16895,2020-10-21,9482.0,Merced
16896,2020-10-22,9506.0,Merced
16897,2020-10-23,9534.0,Merced
16898,2020-10-24,9548.0,Merced
16899,2020-10-25,9572.0,Merced
16900,2020-10-26,9637.0,Merced
16901,2020-10-27,9684.0,Merced
16902,2020-10-28,9724.0,Merced
16903,2020-10-29,9750.0,Merced
16904,2020-10-30,9803.0,Merced
16905,2020-10-31,9835.0,Merced
16906,2020-11-01,9868.0,Merced
16907,2020-11-02,9929.0,Merced
16908,2020-11-03,9991.0,Merced
16909,2020-11-04,10044.0,Merced
16910,2020-11-05,10094.0,Merced
16911,2020-11-06,10153.0,Merced
16912,2020-11-07,10192.0,Merced
16913,2020-11-08,10224.0,Merced
16914,2020-11-09,10299.0,Merced
16915,2020-11-10,10402.0,Merced
16916,2020-11-11,10464.0,Merced
16917,2020-11-12,10535.0,Merced
16918,2020-11-13,10649.0,Merced
16919,2020-11-14,10704.0,Merced
16920,2020-11-15,10760.0,Merced
16921,2020-11-16,10894.0,Merced
16922,2020-11-17,11032.0,Merced
16923,2020-11-18,11176.0,Merced
16924,2020-11-19,11291.0,Merced
16925,2020-11-20,11432.0,Merced
16926,2020-11-21,11518.0,Merced
16927,2020-11-22,11579.0,Merced
16928,2020-11-23,11728.0,Merced
16929,2020-11-24,11916.0,Merced
16930,2020-11-25,12105.0,Merced
16931,2020-11-26,12163.0,Merced
16932,2020-11-27,12311.0,Merced
16933,2020-11-28,12417.0,Merced
16934,2020-11-29,12515.0,Merced
16935,2020-11-30,12754.0,Merced
16936,2020-12-01,13028.0,Merced
16937,2020-12-02,13271.0,Merced
16938,2020-12-03,13513.0,Merced
16939,2020-12-04,13758.0,Merced
16940,2020-12-05,13873.0,Merced
16941,2020-12-06,13980.0,Merced
16942,2020-12-07,14315.0,Merced
16943,2020-12-08,14675.0,Merced
16944,2020-12-09,14984.0,Merced
16945,2020-12-10,15222.0,Merced
16946,2020-12-11,15467.0,Merced
16947,2020-12-12,15587.0,Merced
16948,2020-12-13,15677.0,Merced
16949,2020-12-14,16028.0,Merced
16950,2020-12-15,16433.0,Merced
16951,2020-12-16,16729.0,Merced
16952,2020-12-17,17015.0,Merced
16953,2020-12-18,17278.0,Merced
16954,2020-12-19,17359.0,Merced
16955,2020-12-20,17497.0,Merced
16956,2020-12-21,17814.0,Merced
16957,2020-12-22,18062.0,Merced
16958,2020-12-23,18307.0,Merced
16959,2020-12-24,18463.0,Merced
16960,2020-12-25,18534.0,Merced
16961,2020-12-26,18695.0,Merced
16962,2020-12-27,18853.0,Merced
16963,2020-12-28,19220.0,Merced
16964,2020-12-29,19541.0,Merced
16965,2020-12-30,19891.0,Merced
16966,2020-12-31,20184.0,Merced
16967,2021-01-01,20271.0,Merced
16968,2021-01-02,20455.0,Merced
16969,2021-01-03,20596.0,Merced
16970,2021-01-04,21064.0,Merced
16971,2021-01-05,21478.0,Merced
16972,2021-01-06,21828.0,Merced
16973,2021-01-07,22170.0,Merced
16974,2021-01-08,22491.0,Merced
16975,2021-01-09,22686.0,Merced
16976,2021-01-10,22827.0,Merced
16977,2021-01-11,23101.0,Merced
16978,2021-01-12,23424.0,Merced
16979,2021-01-13,23674.0,Merced
16980,2021-01-14,23914.0,Merced
16981,2021-01-15,24143.0,Merced
16982,2021-01-16,24256.0,Merced
16983,2021-01-17,24343.0,Merced
16984,2021-01-18,24558.0,Merced
16985,2021-01-19,24802.0,Merced
16986,2021-01-20,25016.0,Merced
16987,2021-01-21,25190.0,Merced
16988,2021-01-22,25345.0,Merced
16989,2021-01-23,25468.0,Merced
16990,2021-01-24,25560.0,Merced
16991,2021-01-25,25773.0,Merced
16992,2021-01-26,25912.0,Merced
16993,2021-01-27,26052.0,Merced
16994,2021-01-28,26211.0,Merced
16995,2021-01-29,26336.0,Merced
16996,2021-01-30,26411.0,Merced
16997,2021-01-31,26486.0,Merced
16998,2021-02-01,26630.0,Merced
16999,2021-02-02,26756.0,Merced
17000,2021-02-03,26852.0,Merced
17001,2021-02-04,26968.0,Merced
17002,2021-02-05,27061.0,Merced
17003,2021-02-06,27121.0,Merced
17004,2021-02-07,27206.0,Merced
17005,2021-02-08,27317.0,Merced
17006,2021-02-09,27402.0,Merced
17007,2021-02-10,27500.0,Merced
17008,2021-02-11,27582.0,Merced
17009,2021-02-12,27647.0,Merced
17010,2021-02-13,27698.0,Merced
17011,2021-02-14,27742.0,Merced
17012,2021-02-15,27819.0,Merced
17013,2021-02-16,27894.0,Merced
17014,2021-02-17,27966.0,Merced
17015,2021-02-18,28020.0,Merced
17016,2021-02-19,28070.0,Merced
17017,2021-02-20,28101.0,Merced
17018,2021-02-21,28146.0,Merced
17019,2021-02-22,28236.0,Merced
17020,2021-02-23,28304.0,Merced
17021,2021-02-24,28392.0,Merced
17022,2021-02-25,28431.0,Merced
17023,2021-02-26,28481.0,Merced
17024,2021-02-27,28514.0,Merced
17025,2021-02-28,28555.0,Merced
17026,2021-03-01,28618.0,Merced
17027,2021-03-02,28663.0,Merced
17028,2021-03-03,28720.0,Merced
17029,2021-03-04,28772.0,Merced
17030,2021-03-05,28822.0,Merced
17031,2021-03-06,28856.0,Merced
17032,2021-03-07,28898.0,Merced
17033,2021-03-08,28970.0,Merced
17034,2021-03-09,29030.0,Merced
17035,2021-03-10,29091.0,Merced
17036,2021-03-11,29128.0,Merced
17037,2021-03-12,29177.0,Merced
17038,2021-03-13,29208.0,Merced
17039,2021-03-14,29239.0,Merced
17040,2021-03-15,29307.0,Merced
17041,2021-03-16,29347.0,Merced
17042,2021-03-17,29400.0,Merced
17043,2021-03-18,29428.0,Merced
17044,2021-03-19,29463.0,Merced
17045,2021-03-20,29492.0,Merced
17046,2021-03-21,29523.0,Merced
17047,2021-03-22,29583.0,Merced
17048,2021-03-23,29626.0,Merced
17049,2021-03-24,29658.0,Merced
17050,2021-03-25,29699.0,Merced
17051,2021-03-26,29733.0,Merced
17052,2021-03-27,29756.0,Merced
17053,2021-03-28,29789.0,Merced
17054,2021-03-29,29846.0,Merced
17055,2021-03-30,29870.0,Merced
17056,2021-03-31,29906.0,Merced
17057,2021-04-01,29935.0,Merced
17058,2021-04-02,29969.0,Merced
17059,2021-04-03,29993.0,Merced
17060,2021-04-04,30008.0,Merced
17061,2021-04-05,30051.0,Merced
17062,2021-04-06,30078.0,Merced
17063,2021-04-07,30107.0,Merced
17064,2021-04-08,30131.0,Merced
17065,2021-04-09,30153.0,Merced
17066,2021-04-10,30182.0,Merced
17067,2021-04-11,30202.0,Merced
17068,2021-04-12,30240.0,Merced
17069,2021-04-13,30272.0,Merced
17070,2021-04-14,30303.0,Merced
17071,2021-04-15,30321.0,Merced
17072,2021-04-16,30347.0,Merced
17073,2021-04-17,30362.0,Merced
17074,2021-04-18,30377.0,Merced
17075,2021-04-19,30414.0,Merced
17076,2021-04-20,30443.0,Merced
17077,2021-04-21,30471.0,Merced
17078,2021-04-22,30492.0,Merced
17079,2021-04-23,30527.0,Merced
17080,2021-04-24,30545.0,Merced
17081,2021-04-25,30565.0,Merced
17082,2021-04-26,30600.0,Merced
17083,2021-04-27,30617.0,Merced
17084,2021-04-28,30657.0,Merced
17085,2021-04-29,30676.0,Merced
17086,2021-04-30,30696.0,Merced
17087,2021-05-01,30709.0,Merced
17088,2021-05-02,30727.0,Merced
17089,2021-05-03,30749.0,Merced
17090,2021-05-04,30760.0,Merced
17091,2021-05-05,30777.0,Merced
17092,2021-05-06,30798.0,Merced
17093,2021-05-07,30813.0,Merced
17094,2021-05-08,30816.0,Merced
17095,2021-05-09,30825.0,Merced
17096,2021-05-10,30848.0,Merced
17097,2021-05-11,30858.0,Merced
17098,2021-05-12,30867.0,Merced
17099,2021-05-13,30883.0,Merced
17100,2021-05-14,30891.0,Merced
17101,2021-05-15,30901.0,Merced
17102,2021-05-16,30922.0,Merced
17103,2021-05-17,30943.0,Merced
17104,2021-05-18,30958.0,Merced
17105,2021-05-19,30977.0,Merced
17106,2021-05-20,30993.0,Merced
17107,2021-05-21,31006.0,Merced
17108,2021-05-22,31014.0,Merced
17109,2021-05-23,31024.0,Merced
17110,2021-05-24,31034.0,Merced
17111,2021-05-25,31044.0,Merced
17112,2021-05-26,31065.0,Merced
17113,2021-05-27,31074.0,Merced
17114,2021-05-28,31086.0,Merced
17115,2021-05-29,31089.0,Merced
17116,2021-05-30,31101.0,Merced
17117,2021-05-31,31105.0,Merced
17118,2021-06-01,31110.0,Merced
17119,2021-06-02,31120.0,Merced
17120,2021-06-03,31133.0,Merced
17121,2021-06-04,31136.0,Merced
17122,2021-06-05,31141.0,Merced
17123,2021-06-06,31143.0,Merced
17124,2021-06-07,31149.0,Merced
17125,2021-06-08,31161.0,Merced
17126,2021-06-09,31169.0,Merced
17127,2021-06-10,31173.0,Merced
17128,2021-06-11,31181.0,Merced
17129,2021-06-12,31186.0,Merced
17130,2021-06-13,31189.0,Merced
17131,2021-06-14,31195.0,Merced
17132,2021-06-15,31204.0,Merced
17133,2021-06-16,31210.0,Merced
17134,2021-06-17,31218.0,Merced
17135,2021-06-18,31223.0,Merced
17136,2021-06-19,31225.0,Merced
17137,2021-06-20,31227.0,Merced
17138,2021-06-21,31240.0,Merced
17139,2021-06-22,31250.0,Merced
17140,2021-06-23,31261.0,Merced
17141,2021-06-24,31270.0,Merced
17142,2021-06-25,31280.0,Merced
17143,2021-06-26,31288.0,Merced
17144,2021-06-27,31294.0,Merced
17145,2021-06-28,31306.0,Merced
17146,2021-06-29,31318.0,Merced
17147,2021-06-30,31330.0,Merced
17148,2021-07-01,31340.0,Merced
17149,2021-07-02,31346.0,Merced
17150,2021-07-03,31355.0,Merced
17151,2021-07-04,31368.0,Merced
17152,2021-07-05,31379.0,Merced
17153,2021-07-06,31399.0,Merced
17154,2021-07-07,31416.0,Merced
17155,2021-07-08,31431.0,Merced
17156,2021-07-09,31445.0,Merced
17157,2021-07-10,31460.0,Merced
17158,2021-07-11,31473.0,Merced
17159,2021-07-12,31497.0,Merced
17160,2021-07-13,31528.0,Merced
17161,2021-07-14,31549.0,Merced
17162,2021-07-15,31586.0,Merced
17163,2021-07-16,31616.0,Merced
17164,2021-07-17,31638.0,Merced
17165,2021-07-18,31659.0,Merced
17166,2021-07-19,31690.0,Merced
17167,2021-07-20,31754.0,Merced
17168,2021-07-21,31792.0,Merced
17169,2021-07-22,31831.0,Merced
17170,2021-07-23,31873.0,Merced
17171,2021-07-24,31899.0,Merced
17172,2021-07-25,31921.0,Merced
17173,2021-07-26,31993.0,Merced
17174,2021-07-27,32077.0,Merced
17175,2021-07-28,32143.0,Merced
17176,2021-07-29,32207.0,Merced
17177,2021-07-30,32262.0,Merced
17178,2021-07-31,32303.0,Merced
17179,2021-08-01,32350.0,Merced
17180,2021-08-02,32439.0,Merced
17181,2021-08-03,32537.0,Merced
17182,2021-08-04,32620.0,Merced
17183,2021-08-05,32758.0,Merced
17184,2021-08-06,32825.0,Merced
17185,2021-08-07,32885.0,Merced
17186,2021-08-08,32949.0,Merced
17187,2021-08-09,33095.0,Merced
17188,2021-08-10,33241.0,Merced
17189,2021-08-11,33389.0,Merced
17190,2021-08-12,33522.0,Merced
17191,2021-08-13,33646.0,Merced
17192,2021-08-14,33694.0,Merced
17193,2021-08-15,33758.0,Merced
17194,2021-08-16,34002.0,Merced
17195,2021-08-17,34207.0,Merced
17196,2021-08-18,34355.0,Merced
17197,2021-08-19,34520.0,Merced
17198,2021-08-20,34655.0,Merced
17199,2021-08-21,34720.0,Merced
17200,2021-08-22,34825.0,Merced
17201,2021-08-23,35028.0,Merced
17202,2021-08-24,35211.0,Merced
17203,2021-08-25,35379.0,Merced
17204,2021-08-26,35517.0,Merced
17205,2021-08-27,35684.0,Merced
17206,2021-08-28,35738.0,Merced
17207,2021-08-29,35789.0,Merced
17208,2021-08-30,36027.0,Merced
17209,2021-08-31,36157.0,Merced
17210,2021-09-01,36327.0,Merced
17211,2021-09-02,36504.0,Merced
17212,2021-09-03,36666.0,Merced
17213,2021-09-04,36720.0,Merced
17214,2021-09-05,36765.0,Merced
17215,2021-09-06,36841.0,Merced
17216,2021-09-07,37058.0,Merced
17217,2021-09-08,37232.0,Merced
17218,2021-09-09,37393.0,Merced
17219,2021-09-10,37547.0,Merced
17220,2021-09-11,37599.0,Merced
17221,2021-09-12,37653.0,Merced
17222,2021-09-13,37826.0,Merced
17223,2021-09-14,37977.0,Merced
17224,2021-09-15,38127.0,Merced
17225,2021-09-16,38235.0,Merced
17226,2021-09-17,38342.0,Merced
17227,2021-09-18,38389.0,Merced
17228,2021-09-19,38426.0,Merced
17229,2021-09-20,38583.0,Merced
17230,2021-09-21,38691.0,Merced
17231,2021-09-22,38812.0,Merced
17232,2021-09-23,38943.0,Merced
17233,2021-09-24,39046.0,Merced
17234,2021-09-25,39090.0,Merced
17235,2021-09-26,39136.0,Merced
17236,2021-09-27,39297.0,Merced
17237,2021-09-28,39395.0,Merced
17238,2021-09-29,39481.0,Merced
17239,2021-09-30,39573.0,Merced
17240,2021-10-01,39670.0,Merced
17241,2021-10-02,39714.0,Merced
17242,2021-10-03,39741.0,Merced
17243,2021-10-04,39850.0,Merced
17244,2021-10-05,39965.0,Merced
17245,2021-10-06,40031.0,Merced
17246,2021-10-07,40109.0,Merced
17247,2021-10-08,40176.0,Merced
17248,2021-10-09,40208.0,Merced
17249,2021-10-10,40249.0,Merced
17250,2021-10-11,40332.0,Merced
17251,2021-10-12,40449.0,Merced
17252,2021-10-13,40528.0,Merced
17253,2021-10-14,40612.0,Merced
17254,2021-10-15,40701.0,Merced
17255,2021-10-16,40731.0,Merced
17256,2021-10-17,40764.0,Merced
17257,2021-10-18,40891.0,Merced
17258,2021-10-19,41015.0,Merced
17259,2021-10-20,41131.0,Merced
17260,2021-10-21,41218.0,Merced
17261,2021-10-22,41320.0,Merced
17262,2021-10-23,41359.0,Merced
17263,2021-10-24,41398.0,Merced
17264,2021-10-25,41520.0,Merced
17265,2021-10-26,41587.0,Merced
17266,2021-10-27,41664.0,Merced
17267,2021-10-28,41761.0,Merced
17268,2021-10-29,41845.0,Merced
17269,2021-10-30,41895.0,Merced
17270,2021-10-31,41936.0,Merced
17271,2021-11-01,42030.0,Merced
17272,2021-11-02,42117.0,Merced
17273,2021-11-03,42184.0,Merced
17274,2021-11-04,42246.0,Merced
17275,2021-11-05,42300.0,Merced
17276,2021-11-06,42326.0,Merced
17277,2021-11-07,42350.0,Merced
17278,2021-11-08,42431.0,Merced
17279,2021-11-09,42501.0,Merced
17280,2021-11-10,42542.0,Merced
17281,2021-11-11,42577.0,Merced
17282,2021-11-12,42632.0,Merced
17283,2021-11-13,42659.0,Merced
17284,2021-11-14,42697.0,Merced
17285,2021-11-15,42787.0,Merced
17286,2021-11-16,42846.0,Merced
17287,2021-11-17,42884.0,Merced
17288,2021-11-18,42945.0,Merced
17289,2021-11-19,43003.0,Merced
17290,2021-11-20,43029.0,Merced
17291,2021-11-21,43054.0,Merced
17292,2021-11-22,43107.0,Merced
17293,2021-11-23,43157.0,Merced
17294,2021-11-24,43194.0,Merced
17295,2021-11-25,43227.0,Merced
17296,2021-11-26,43266.0,Merced
17297,2021-11-27,43296.0,Merced
17298,2021-11-28,43331.0,Merced
17299,2021-11-29,43395.0,Merced
17300,2021-11-30,43470.0,Merced
17301,2021-12-01,43537.0,Merced
17302,2021-12-02,43588.0,Merced
17303,2021-12-03,43636.0,Merced
17304,2021-12-04,43651.0,Merced
17305,2021-12-05,43677.0,Merced
17306,2021-12-06,43722.0,Merced
17307,2021-12-07,43762.0,Merced
17308,2021-12-08,43803.0,Merced
17309,2021-12-09,43832.0,Merced
17310,2021-12-10,43874.0,Merced
17311,2021-12-11,43890.0,Merced
17312,2021-12-12,43907.0,Merced
17313,2021-12-13,43941.0,Merced
17314,2021-12-14,43972.0,Merced
17315,2021-12-15,44007.0,Merced
17316,2021-12-16,44040.0,Merced
17317,2021-12-17,44077.0,Merced
17318,2021-12-18,44092.0,Merced
17319,2021-12-19,44102.0,Merced
17320,2021-12-20,44171.0,Merced
17321,2021-12-21,44199.0,Merced
17322,2021-12-22,44206.0,Merced
17323,2021-12-23,44206.0,Merced
17324,,44209.0,Merced
17325,2020-02-01,0.0,Modoc
17326,2020-02-02,0.0,Modoc
17327,2020-02-03,0.0,Modoc
17328,2020-02-04,0.0,Modoc
17329,2020-02-05,0.0,Modoc
17330,2020-02-06,0.0,Modoc
17331,2020-02-07,0.0,Modoc
17332,2020-02-08,0.0,Modoc
17333,2020-02-09,0.0,Modoc
17334,2020-02-10,0.0,Modoc
17335,2020-02-11,0.0,Modoc
17336,2020-02-12,0.0,Modoc
17337,2020-02-13,0.0,Modoc
17338,2020-02-14,0.0,Modoc
17339,2020-02-15,0.0,Modoc
17340,2020-02-16,0.0,Modoc
17341,2020-02-17,0.0,Modoc
17342,2020-02-18,0.0,Modoc
17343,2020-02-19,0.0,Modoc
17344,2020-02-20,0.0,Modoc
17345,2020-02-21,0.0,Modoc
17346,2020-02-22,0.0,Modoc
17347,2020-02-23,0.0,Modoc
17348,2020-02-24,0.0,Modoc
17349,2020-02-25,0.0,Modoc
17350,2020-02-26,0.0,Modoc
17351,2020-02-27,0.0,Modoc
17352,2020-02-28,0.0,Modoc
17353,2020-02-29,0.0,Modoc
17354,2020-03-01,0.0,Modoc
17355,2020-03-02,0.0,Modoc
17356,2020-03-03,0.0,Modoc
17357,2020-03-04,0.0,Modoc
17358,2020-03-05,0.0,Modoc
17359,2020-03-06,0.0,Modoc
17360,2020-03-07,0.0,Modoc
17361,2020-03-08,0.0,Modoc
17362,2020-03-09,0.0,Modoc
17363,2020-03-10,0.0,Modoc
17364,2020-03-11,0.0,Modoc
17365,2020-03-12,0.0,Modoc
17366,2020-03-13,0.0,Modoc
17367,2020-03-14,0.0,Modoc
17368,2020-03-15,0.0,Modoc
